No,grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
448,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000448.jpg
450,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000450.jpg
451,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000451.jpg
452,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000452.jpg
453,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000453.jpg
454,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000454.jpg
456,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000456.jpg
458,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000458.jpg
459,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000459.jpg
460,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000460.jpg
461,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000461.jpg
462,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000462.jpg
463,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000463.jpg
464,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000464.jpg
465,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000465.jpg
466,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000466.jpg
467,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000467.jpg
468,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000468.jpg
469,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000469.jpg
470,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000470.jpg
471,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000471.jpg
472,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000472.jpg
473,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000473.jpg
474,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000474.jpg
476,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000476.jpg
477,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000477.jpg
478,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000478.jpg
479,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000479.jpg
480,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000480.jpg
481,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000481.jpg
482,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000482.jpg
483,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000483.jpg
484,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000484.jpg
485,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000485.jpg
486,등심2,6.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000486.jpg
487,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000487.jpg
488,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000488.jpg
490,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000490.jpg
491,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000491.jpg
494,등심2,2.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000494.jpg
495,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000495.jpg
496,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000496.jpg
497,등심2,4.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000497.jpg
498,등심2,6.0,8.0,6.0,4.0,4.0,dataset/meat_dataset/등심2/등심2_000498.jpg
499,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000499.jpg
500,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000500.jpg
501,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000501.jpg
503,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000503.jpg
504,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000504.jpg
505,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000505.jpg
506,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000506.jpg
507,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000507.jpg
508,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000508.jpg
509,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000509.jpg
512,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000512.jpg
513,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000513.jpg
514,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000514.jpg
515,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000515.jpg
516,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000516.jpg
517,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000517.jpg
518,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000518.jpg
519,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000519.jpg
520,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000520.jpg
522,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000522.jpg
523,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000523.jpg
524,등심2,8.0,4.0,8.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000524.jpg
525,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000525.jpg
527,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000527.jpg
528,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000528.jpg
531,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000531.jpg
532,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000532.jpg
533,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000533.jpg
534,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000534.jpg
536,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000536.jpg
537,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000537.jpg
538,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000538.jpg
540,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000540.jpg
541,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000541.jpg
542,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000542.jpg
543,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000543.jpg
544,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000544.jpg
545,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000545.jpg
546,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000546.jpg
547,등심2,2.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000547.jpg
548,등심2,2.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000548.jpg
549,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000549.jpg
550,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000550.jpg
551,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000551.jpg
552,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000552.jpg
553,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000553.jpg
554,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000554.jpg
555,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000555.jpg
556,등심2,2.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000556.jpg
557,등심2,8.0,4.0,8.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000557.jpg
560,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000560.jpg
561,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000561.jpg
563,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000563.jpg
564,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000564.jpg
565,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000565.jpg
566,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000566.jpg
567,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000567.jpg
569,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000569.jpg
570,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000570.jpg
571,등심2,8.0,4.0,8.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000571.jpg
572,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000572.jpg
574,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000574.jpg
575,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000575.jpg
576,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000576.jpg
578,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000578.jpg
579,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000579.jpg
580,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000580.jpg
581,등심2,8.0,4.0,8.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000581.jpg
582,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000582.jpg
583,등심2,4.0,6.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000583.jpg
584,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000584.jpg
585,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000585.jpg
586,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000586.jpg
587,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000587.jpg
589,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000589.jpg
590,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000590.jpg
591,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000591.jpg
592,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000592.jpg
594,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000594.jpg
595,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000595.jpg
599,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000599.jpg
600,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000600.jpg
601,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000601.jpg
602,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000602.jpg
603,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000603.jpg
604,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000604.jpg
606,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000606.jpg
607,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000607.jpg
608,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000608.jpg
609,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000609.jpg
610,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000610.jpg
612,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000612.jpg
613,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000613.jpg
614,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000614.jpg
615,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000615.jpg
616,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000616.jpg
617,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000617.jpg
619,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000619.jpg
620,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000620.jpg
621,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000621.jpg
624,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000624.jpg
625,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000625.jpg
626,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000626.jpg
627,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000627.jpg
628,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000628.jpg
629,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000629.jpg
630,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000630.jpg
631,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000631.jpg
632,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000632.jpg
633,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000633.jpg
634,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000634.jpg
635,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000635.jpg
636,등심2,2.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000636.jpg
638,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000638.jpg
639,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000639.jpg
640,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000640.jpg
641,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000641.jpg
642,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000642.jpg
643,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000643.jpg
644,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000644.jpg
645,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000645.jpg
647,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000647.jpg
648,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000648.jpg
649,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000649.jpg
650,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000650.jpg
651,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000651.jpg
652,등심2,2.0,6.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000652.jpg
653,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000653.jpg
654,등심2,2.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000654.jpg
655,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000655.jpg
656,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000656.jpg
657,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000657.jpg
661,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000661.jpg
662,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000662.jpg
663,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000663.jpg
664,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000664.jpg
665,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000665.jpg
666,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000666.jpg
667,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000667.jpg
668,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000668.jpg
669,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000669.jpg
670,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000670.jpg
671,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000671.jpg
672,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000672.jpg
673,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000673.jpg
674,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000674.jpg
675,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000675.jpg
677,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000677.jpg
678,등심2,8.0,4.0,8.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000678.jpg
679,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000679.jpg
680,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000680.jpg
681,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000681.jpg
682,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000682.jpg
684,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000684.jpg
685,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000685.jpg
686,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000686.jpg
687,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000687.jpg
689,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000689.jpg
690,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000690.jpg
692,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000692.jpg
693,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000693.jpg
694,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000694.jpg
695,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000695.jpg
696,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000696.jpg
697,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000697.jpg
698,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000698.jpg
699,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000699.jpg
700,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000700.jpg
701,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000701.jpg
702,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000702.jpg
704,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000704.jpg
705,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000705.jpg
706,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000706.jpg
707,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000707.jpg
708,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000708.jpg
709,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000709.jpg
710,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000710.jpg
712,등심2,4.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000712.jpg
713,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000713.jpg
714,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000714.jpg
717,등심2,2.0,6.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000717.jpg
721,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000721.jpg
722,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000722.jpg
723,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000723.jpg
724,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000724.jpg
725,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000725.jpg
726,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000726.jpg
727,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000727.jpg
728,등심2,2.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000728.jpg
729,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000729.jpg
731,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000731.jpg
732,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000732.jpg
733,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000733.jpg
734,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000734.jpg
735,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000735.jpg
736,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000736.jpg
737,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000737.jpg
741,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000741.jpg
742,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000742.jpg
743,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000743.jpg
744,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000744.jpg
745,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000745.jpg
746,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000746.jpg
748,등심2,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000748.jpg
749,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000749.jpg
751,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000751.jpg
752,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000752.jpg
753,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000753.jpg
754,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000754.jpg
755,등심2,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000755.jpg
759,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000759.jpg
760,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000760.jpg
762,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000762.jpg
763,등심2,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000763.jpg
764,등심2,2.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심2/등심2_000764.jpg
765,등심2,4.0,8.0,4.0,8.0,4.0,dataset/meat_dataset/등심2/등심2_000765.jpg
766,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000766.jpg
767,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000767.jpg
768,등심2,4.0,4.0,4.0,6.0,4.0,dataset/meat_dataset/등심2/등심2_000768.jpg
770,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000770.jpg
771,등심2,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심2/등심2_000771.jpg
772,등심2,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000772.jpg
773,등심2,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심2/등심2_000773.jpg
774,등심2,8.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심2/등심2_000774.jpg
